spot_index,obs_name,x,y,spatial_domain,original_barcode,spfac_1,spfac_2,spfac_3,spfac_4,rna_nsfac_1,adt_nsfac_1,rna_nsfac_2,adt_nsfac_2,rna_nsfac_3,adt_nsfac_3,spatial_x,spatial_y,section,stage
473,816,0.7428572,-0.5142807,sp4,816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428572,-0.5142807,Simulation3,Simulation3
474,875,-0.7428572,-0.7428521,sp3,875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7428572,-0.7428521,Simulation3,Simulation3
475,558,0.057142973,0.2857195,sp2,558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,0.2857195,Simulation3,Simulation3
476,1098,0.057142973,-1.4285663,background,1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.057142973,-1.4285663,Simulation3,Simulation3
477,1167,-0.28571427,-1.6571378,sp3,1167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.28571427,-1.6571378,Simulation3,Simulation3
478,897,1.7714286,-0.7428521,background,897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7714286,-0.7428521,Simulation3,Simulation3
479,603,1.0857143,0.1714338,sp2,603,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0857143,0.1714338,Simulation3,Simulation3
480,167,0.6285715,1.5428623,sp2,167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6285715,1.5428623,Simulation3,Simulation3
481,245,1.3142858,1.3142909,background,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,1.3142909,Simulation3,Simulation3
482,1121,-1.4285715,-1.542852,sp3,1121,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.4285715,-1.542852,Simulation3,Simulation3
483,514,-0.8571429,0.40000522,sp1,514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8571429,0.40000522,Simulation3,Simulation3
484,1241,-0.057142854,-1.8857092,sp3,1241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057142854,-1.8857092,Simulation3,Simulation3
485,976,-1.5428572,-1.0857092,sp3,976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5428572,-1.0857092,Simulation3,Simulation3
486,928,1.2,-0.8571378,sp4,928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,-0.8571378,Simulation3,Simulation3
487,577,-1.8857143,0.1714338,background,577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.8857143,0.1714338,Simulation3,Simulation3
488,116,-1.0857143,1.657148,sp1,116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0857143,1.657148,Simulation3,Simulation3
489,417,0.4000001,0.74286234,sp2,417,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000001,0.74286234,Simulation3,Simulation3
490,1084,-1.5428572,-1.4285663,sp3,1084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5428572,-1.4285663,Simulation3,Simulation3
491,532,1.2,0.40000522,sp2,532,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2,0.40000522,Simulation3,Simulation3
492,738,0.057142973,-0.28570914,sp4,738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.057142973,-0.28570914,Simulation3,Simulation3
493,1051,-1.2,-1.3142806,sp3,1051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-1.3142806,Simulation3,Simulation3
494,1114,1.8857143,-1.4285663,background,1114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8857143,-1.4285663,Simulation3,Simulation3
495,666,0.057142973,-0.057137728,sp4,666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,-0.057137728,Simulation3,Simulation3
496,484,-0.17142856,0.5142909,background,484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.17142856,0.5142909,Simulation3,Simulation3
497,217,-1.8857143,1.3142909,sp1,217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8857143,1.3142909,Simulation3,Simulation3
498,227,-0.7428572,1.3142909,sp1,227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,1.3142909,Simulation3,Simulation3
499,1047,-1.6571429,-1.3142806,sp3,1047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6571429,-1.3142806,Simulation3,Simulation3
500,995,0.6285715,-1.0857092,background,995,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6285715,-1.0857092,Simulation3,Simulation3
501,628,-0.17142856,0.0571481,background,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.17142856,0.0571481,Simulation3,Simulation3
502,1054,-0.8571429,-1.3142806,sp3,1054,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8571429,-1.3142806,Simulation3,Simulation3
503,680,1.6571429,-0.057137728,sp4,680,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6571429,-0.057137728,Simulation3,Simulation3
504,121,-0.5142858,1.657148,background,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,1.657148,Simulation3,Simulation3
505,485,-0.057142854,0.5142909,background,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.057142854,0.5142909,Simulation3,Simulation3
506,1235,-0.7428572,-1.8857092,sp3,1235,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7428572,-1.8857092,Simulation3,Simulation3
507,769,-0.5142858,-0.39999485,background,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,-0.39999485,Simulation3,Simulation3
508,1110,1.4285715,-1.4285663,background,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285715,-1.4285663,Simulation3,Simulation3
509,225,-0.97142863,1.3142909,sp1,225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97142863,1.3142909,Simulation3,Simulation3
510,1197,-0.97142863,-1.7714235,sp3,1197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.97142863,-1.7714235,Simulation3,Simulation3
511,642,1.4285715,0.0571481,sp2,642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285715,0.0571481,Simulation3,Simulation3
512,683,2.0,-0.057137728,sp4,683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.057137728,Simulation3,Simulation3
513,337,-0.5142858,0.97143376,sp1,337,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5142858,0.97143376,Simulation3,Simulation3
514,622,-0.8571429,0.0571481,sp1,622,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8571429,0.0571481,Simulation3,Simulation3
515,542,-1.7714286,0.2857195,background,542,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.7714286,0.2857195,Simulation3,Simulation3
516,903,-1.6571429,-0.8571378,sp3,903,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.6571429,-0.8571378,Simulation3,Simulation3
517,447,-0.28571427,0.62857664,background,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28571427,0.62857664,Simulation3,Simulation3
518,508,-1.5428572,0.40000522,background,508,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.5428572,0.40000522,Simulation3,Simulation3
519,844,-0.17142856,-0.6285664,background,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17142856,-0.6285664,Simulation3,Simulation3
520,766,-0.8571429,-0.39999485,background,766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.8571429,-0.39999485,Simulation3,Simulation3
521,669,0.4000001,-0.057137728,sp4,669,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000001,-0.057137728,Simulation3,Simulation3
522,942,-1.3142858,-0.9714235,sp3,942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,-0.9714235,Simulation3,Simulation3
523,1002,1.4285715,-1.0857092,background,1002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4285715,-1.0857092,Simulation3,Simulation3
524,771,-0.28571427,-0.39999485,background,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.28571427,-0.39999485,Simulation3,Simulation3
525,838,-0.8571429,-0.6285664,background,838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571429,-0.6285664,Simulation3,Simulation3
526,1196,-1.0857143,-1.7714235,sp3,1196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0857143,-1.7714235,Simulation3,Simulation3
527,69,1.7714286,1.8857194,sp2,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7714286,1.8857194,Simulation3,Simulation3
528,123,-0.28571427,1.657148,background,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28571427,1.657148,Simulation3,Simulation3
529,719,2.0,-0.17142344,sp4,719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.17142344,Simulation3,Simulation3
530,934,1.8857143,-0.8571378,background,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8857143,-0.8571378,Simulation3,Simulation3
531,661,-0.5142858,-0.057137728,background,661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5142858,-0.057137728,Simulation3,Simulation3
532,1080,-2.0,-1.4285663,sp3,1080,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-1.4285663,Simulation3,Simulation3
533,783,1.0857143,-0.39999485,sp4,783,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0857143,-0.39999485,Simulation3,Simulation3
534,455,0.6285715,0.62857664,sp2,455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285715,0.62857664,Simulation3,Simulation3
535,900,-2.0,-0.8571378,sp3,900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.8571378,Simulation3,Simulation3
536,182,-1.7714286,1.4285766,background,182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.7714286,1.4285766,Simulation3,Simulation3
537,1097,-0.057142854,-1.4285663,sp3,1097,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.057142854,-1.4285663,Simulation3,Simulation3
538,325,-1.8857143,0.97143376,sp1,325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8857143,0.97143376,Simulation3,Simulation3
539,1101,0.4000001,-1.4285663,background,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,-1.4285663,Simulation3,Simulation3
540,1076,1.6571429,-1.3142806,background,1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,-1.3142806,Simulation3,Simulation3
541,368,-1.0857143,0.85714805,sp1,368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0857143,0.85714805,Simulation3,Simulation3
542,115,-1.2,1.657148,sp1,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,1.657148,Simulation3,Simulation3
543,1026,0.057142973,-1.1999949,background,1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,-1.1999949,Simulation3,Simulation3
544,506,-1.7714286,0.40000522,background,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7714286,0.40000522,Simulation3,Simulation3
545,254,-1.7714286,1.2000052,sp1,254,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.7714286,1.2000052,Simulation3,Simulation3
546,218,-1.7714286,1.3142909,sp1,218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.7714286,1.3142909,Simulation3,Simulation3
547,49,-0.5142858,1.8857194,background,49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.5142858,1.8857194,Simulation3,Simulation3
548,857,1.3142858,-0.6285664,sp4,857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3142858,-0.6285664,Simulation3,Simulation3
549,644,1.6571429,0.0571481,sp2,644,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.6571429,0.0571481,Simulation3,Simulation3
550,1042,1.8857143,-1.1999949,background,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8857143,-1.1999949,Simulation3,Simulation3
551,1213,0.8571429,-1.7714235,sp4,1213,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8571429,-1.7714235,Simulation3,Simulation3
552,341,-0.057142854,0.97143376,sp1,341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057142854,0.97143376,Simulation3,Simulation3
553,208,1.2,1.4285766,sp2,208,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.4285766,Simulation3,Simulation3
554,317,1.3142858,1.0857195,background,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,1.0857195,Simulation3,Simulation3
555,132,0.7428572,1.657148,sp2,132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7428572,1.657148,Simulation3,Simulation3
556,815,0.6285715,-0.5142807,sp4,815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285715,-0.5142807,Simulation3,Simulation3
557,618,-1.3142858,0.0571481,sp1,618,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.3142858,0.0571481,Simulation3,Simulation3
558,599,0.6285715,0.1714338,sp2,599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6285715,0.1714338,Simulation3,Simulation3
559,1183,1.5428572,-1.6571378,background,1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,-1.6571378,Simulation3,Simulation3
560,604,1.2,0.1714338,sp2,604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.1714338,Simulation3,Simulation3
561,601,0.8571429,0.1714338,sp2,601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571429,0.1714338,Simulation3,Simulation3
562,461,1.3142858,0.62857664,sp2,461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,0.62857664,Simulation3,Simulation3
563,108,-2.0,1.657148,background,108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,1.657148,Simulation3,Simulation3
564,1063,0.17142868,-1.3142806,background,1063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17142868,-1.3142806,Simulation3,Simulation3
565,125,-0.057142854,1.657148,background,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.057142854,1.657148,Simulation3,Simulation3
566,466,1.8857143,0.62857664,sp2,466,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.8857143,0.62857664,Simulation3,Simulation3
567,1062,0.057142973,-1.3142806,background,1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.057142973,-1.3142806,Simulation3,Simulation3
568,581,-1.4285715,0.1714338,background,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4285715,0.1714338,Simulation3,Simulation3
569,1018,-0.8571429,-1.1999949,sp3,1018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571429,-1.1999949,Simulation3,Simulation3
570,615,-1.6571429,0.0571481,background,615,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.6571429,0.0571481,Simulation3,Simulation3
571,470,-1.7714286,0.5142909,background,470,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.7714286,0.5142909,Simulation3,Simulation3
572,548,-1.0857143,0.2857195,sp1,548,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0857143,0.2857195,Simulation3,Simulation3
573,152,-1.0857143,1.5428623,sp1,152,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0857143,1.5428623,Simulation3,Simulation3
574,812,0.2857144,-0.5142807,sp4,812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857144,-0.5142807,Simulation3,Simulation3
575,29,1.3142858,2.0000052,sp2,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,2.0000052,Simulation3,Simulation3
576,526,0.5142858,0.40000522,sp2,526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5142858,0.40000522,Simulation3,Simulation3
577,641,1.3142858,0.0571481,sp2,641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,0.0571481,Simulation3,Simulation3
578,80,-1.0857143,1.7714337,sp1,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0857143,1.7714337,Simulation3,Simulation3
579,1187,2.0,-1.6571378,background,1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.6571378,Simulation3,Simulation3
580,663,-0.28571427,-0.057137728,background,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28571427,-0.057137728,Simulation3,Simulation3
581,1229,-1.4285715,-1.8857092,sp3,1229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4285715,-1.8857092,Simulation3,Simulation3
582,612,-2.0,0.0571481,background,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0571481,Simulation3,Simulation3
583,1284,0.7428572,-1.9999949,sp4,1284,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7428572,-1.9999949,Simulation3,Simulation3
584,1261,-1.8857143,-1.9999949,sp3,1261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.8857143,-1.9999949,Simulation3,Simulation3
585,813,0.4000001,-0.5142807,sp4,813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,-0.5142807,Simulation3,Simulation3
586,399,-1.6571429,0.74286234,sp1,399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,0.74286234,Simulation3,Simulation3
587,86,-0.39999998,1.7714337,background,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.39999998,1.7714337,Simulation3,Simulation3
588,1267,-1.2,-1.9999949,sp3,1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-1.9999949,Simulation3,Simulation3
589,198,0.057142973,1.4285766,sp2,198,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.057142973,1.4285766,Simulation3,Simulation3
590,133,0.8571429,1.657148,sp2,133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571429,1.657148,Simulation3,Simulation3
591,754,1.8857143,-0.28570914,sp4,754,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8857143,-0.28570914,Simulation3,Simulation3
592,1168,-0.17142856,-1.6571378,sp3,1168,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.17142856,-1.6571378,Simulation3,Simulation3
593,988,-0.17142856,-1.0857092,background,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17142856,-1.0857092,Simulation3,Simulation3
594,1228,-1.5428572,-1.8857092,sp3,1228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5428572,-1.8857092,Simulation3,Simulation3
595,431,2.0,0.74286234,sp2,431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.74286234,Simulation3,Simulation3
596,173,1.3142858,1.5428623,sp2,173,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3142858,1.5428623,Simulation3,Simulation3
597,33,1.7714286,2.0000052,sp2,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7714286,2.0000052,Simulation3,Simulation3
598,1271,-0.7428572,-1.9999949,sp3,1271,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.7428572,-1.9999949,Simulation3,Simulation3
599,57,0.4000001,1.8857194,sp2,57,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000001,1.8857194,Simulation3,Simulation3
600,357,1.7714286,0.97143376,sp2,357,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.7714286,0.97143376,Simulation3,Simulation3
601,722,-1.7714286,-0.28570914,sp3,722,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.7714286,-0.28570914,Simulation3,Simulation3
602,41,-1.4285715,1.8857194,background,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4285715,1.8857194,Simulation3,Simulation3
603,284,1.6571429,1.2000052,sp2,284,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6571429,1.2000052,Simulation3,Simulation3
604,204,0.7428572,1.4285766,sp2,204,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7428572,1.4285766,Simulation3,Simulation3
605,88,-0.17142856,1.7714337,background,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.17142856,1.7714337,Simulation3,Simulation3
606,792,-2.0,-0.5142807,sp3,792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.5142807,Simulation3,Simulation3
607,1224,-2.0,-1.8857092,sp3,1224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.8857092,Simulation3,Simulation3
608,290,-1.7714286,1.0857195,sp1,290,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7714286,1.0857195,Simulation3,Simulation3
609,617,-1.4285715,0.0571481,background,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4285715,0.0571481,Simulation3,Simulation3
610,1079,2.0,-1.3142806,background,1079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1.3142806,Simulation3,Simulation3
611,474,-1.3142858,0.5142909,sp1,474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.3142858,0.5142909,Simulation3,Simulation3
612,979,-1.2,-1.0857092,sp3,979,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.2,-1.0857092,Simulation3,Simulation3
613,1246,0.5142858,-1.8857092,background,1246,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5142858,-1.8857092,Simulation3,Simulation3
614,288,-2.0,1.0857195,sp1,288,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,1.0857195,Simulation3,Simulation3
615,1017,-0.97142863,-1.1999949,sp3,1017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97142863,-1.1999949,Simulation3,Simulation3
616,946,-0.8571429,-0.9714235,sp3,946,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8571429,-0.9714235,Simulation3,Simulation3
617,164,0.2857144,1.5428623,sp2,164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857144,1.5428623,Simulation3,Simulation3
618,533,1.3142858,0.40000522,sp2,533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,0.40000522,Simulation3,Simulation3
619,87,-0.28571427,1.7714337,background,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28571427,1.7714337,Simulation3,Simulation3
620,112,-1.5428572,1.657148,background,112,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.5428572,1.657148,Simulation3,Simulation3
621,967,1.5428572,-0.9714235,background,967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,-0.9714235,Simulation3,Simulation3
622,977,-1.4285715,-1.0857092,sp3,977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4285715,-1.0857092,Simulation3,Simulation3
623,230,-0.39999998,1.3142909,sp1,230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39999998,1.3142909,Simulation3,Simulation3
624,20,0.2857144,2.0000052,sp2,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857144,2.0000052,Simulation3,Simulation3
625,1253,1.3142858,-1.8857092,sp4,1253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3142858,-1.8857092,Simulation3,Simulation3
626,1174,0.5142858,-1.6571378,background,1174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5142858,-1.6571378,Simulation3,Simulation3
627,883,0.17142868,-0.7428521,background,883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142868,-0.7428521,Simulation3,Simulation3
628,75,-1.6571429,1.7714337,background,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,1.7714337,Simulation3,Simulation3
629,480,-0.6285715,0.5142909,background,480,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.6285715,0.5142909,Simulation3,Simulation3
630,1289,1.3142858,-1.9999949,sp4,1289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3142858,-1.9999949,Simulation3,Simulation3
