scope,label,sample_order,section,spot_id
section2,spatial_cluster,1657,section2,section2:813:167
section2,spatial_cluster,1658,section2,section2:574:650
section2,spatial_cluster,1659,section2,section2:22:753
section2,spatial_cluster,1660,section2,section2:782:392
section2,spatial_cluster,1661,section2,section2:110:675
section2,spatial_cluster,1662,section2,section2:620:403
section2,spatial_cluster,1663,section2,section2:307:94
section2,spatial_cluster,1664,section2,section2:243:158
section2,spatial_cluster,1665,section2,section2:415:413
section2,spatial_cluster,1666,section2,section2:18:442
section2,spatial_cluster,1667,section2,section2:126:134
section2,spatial_cluster,1668,section2,section2:688:554
section2,spatial_cluster,1669,section2,section2:13:660
section2,spatial_cluster,1670,section2,section2:501:390
section2,spatial_cluster,1671,section2,section2:264:17
section2,spatial_cluster,1672,section2,section2:325:443
section2,spatial_cluster,1673,section2,section2:824:226
section2,spatial_cluster,1674,section2,section2:837:517
section2,spatial_cluster,1675,section2,section2:663:440
section2,spatial_cluster,1676,section2,section2:598:490
section2,spatial_cluster,1677,section2,section2:558:702
section2,spatial_cluster,1678,section2,section2:334:814
section2,spatial_cluster,1679,section2,section2:667:217
section2,spatial_cluster,1680,section2,section2:746:54
section2,spatial_cluster,1681,section2,section2:128:588
section2,spatial_cluster,1682,section2,section2:820:169
section2,spatial_cluster,1683,section2,section2:659:122
section2,spatial_cluster,1684,section2,section2:333:745
section2,spatial_cluster,1685,section2,section2:463:626
section2,spatial_cluster,1686,section2,section2:436:206
section2,spatial_cluster,1687,section2,section2:471:773
section2,spatial_cluster,1688,section2,section2:623:289
section2,spatial_cluster,1689,section2,section2:309:682
section2,spatial_cluster,1690,section2,section2:307:327
section2,spatial_cluster,1691,section2,section2:687:116
section2,spatial_cluster,1692,section2,section2:160:229
section2,spatial_cluster,1693,section2,section2:280:690
section2,spatial_cluster,1694,section2,section2:801:223
section2,spatial_cluster,1695,section2,section2:524:398
section2,spatial_cluster,1696,section2,section2:520:524
section2,spatial_cluster,1697,section2,section2:665:188
section2,spatial_cluster,1698,section2,section2:386:588
section2,spatial_cluster,1699,section2,section2:75:474
section2,spatial_cluster,1700,section2,section2:561:628
section2,spatial_cluster,1701,section2,section2:203:750
section2,spatial_cluster,1702,section2,section2:62:348
section2,spatial_cluster,1703,section2,section2:792:353
section2,spatial_cluster,1704,section2,section2:266:511
section2,spatial_cluster,1705,section2,section2:93:754
section2,spatial_cluster,1706,section2,section2:531:716
section2,spatial_cluster,1707,section2,section2:712:496
section2,spatial_cluster,1708,section2,section2:197:321
section2,spatial_cluster,1709,section2,section2:531:775
section2,spatial_cluster,1710,section2,section2:500:542
section2,spatial_cluster,1711,section2,section2:414:726
section2,spatial_cluster,1712,section2,section2:602:653
section2,spatial_cluster,1713,section2,section2:539:792
section2,spatial_cluster,1714,section2,section2:35:399
section2,spatial_cluster,1715,section2,section2:687:702
section2,spatial_cluster,1716,section2,section2:534:355
section2,spatial_cluster,1717,section2,section2:59:111
section2,spatial_cluster,1718,section2,section2:611:777
section2,spatial_cluster,1719,section2,section2:656:663
section2,spatial_cluster,1720,section2,section2:351:116
section2,spatial_cluster,1721,section2,section2:550:637
section2,spatial_cluster,1722,section2,section2:88:111
section2,spatial_cluster,1723,section2,section2:502:585
section2,spatial_cluster,1724,section2,section2:19:681
section2,spatial_cluster,1725,section2,section2:555:732
section2,spatial_cluster,1726,section2,section2:666:329
section2,spatial_cluster,1727,section2,section2:793:327
section2,spatial_cluster,1728,section2,section2:554:475
section2,spatial_cluster,1729,section2,section2:697:500
section2,spatial_cluster,1730,section2,section2:393:153
section2,spatial_cluster,1731,section2,section2:597:799
section2,spatial_cluster,1732,section2,section2:612:752
section2,spatial_cluster,1733,section2,section2:39:516
section2,spatial_cluster,1734,section2,section2:511:802
section2,spatial_cluster,1735,section2,section2:267:536
section2,spatial_cluster,1736,section2,section2:229:693
section2,spatial_cluster,1737,section2,section2:322:564
section2,spatial_cluster,1738,section2,section2:386:581
section2,spatial_cluster,1739,section2,section2:698:277
section2,spatial_cluster,1740,section2,section2:263:125
section2,spatial_cluster,1741,section2,section2:745:470
section2,spatial_cluster,1742,section2,section2:475:742
section2,spatial_cluster,1743,section2,section2:371:759
section2,spatial_cluster,1744,section2,section2:265:98
section2,spatial_cluster,1745,section2,section2:787:124
section2,spatial_cluster,1746,section2,section2:111:550
section2,spatial_cluster,1747,section2,section2:442:661
section2,spatial_cluster,1748,section2,section2:618:463
section2,spatial_cluster,1749,section2,section2:512:767
section2,spatial_cluster,1750,section2,section2:416:482
section2,spatial_cluster,1751,section2,section2:25:314
section2,spatial_cluster,1752,section2,section2:162:703
section2,spatial_cluster,1753,section2,section2:264:66
section2,spatial_cluster,1754,section2,section2:51:289
section2,spatial_cluster,1755,section2,section2:784:378
section2,spatial_cluster,1756,section2,section2:665:489
section2,spatial_cluster,1757,section2,section2:645:454
section2,spatial_cluster,1758,section2,section2:195:93
section2,spatial_cluster,1759,section2,section2:406:567
section2,spatial_cluster,1760,section2,section2:330:468
section2,spatial_cluster,1761,section2,section2:672:266
section2,spatial_cluster,1762,section2,section2:368:750
section2,spatial_cluster,1763,section2,section2:378:716
section2,spatial_cluster,1764,section2,section2:154:168
section2,spatial_cluster,1765,section2,section2:643:585
section2,spatial_cluster,1766,section2,section2:13:678
section2,spatial_cluster,1767,section2,section2:207:173
section2,spatial_cluster,1768,section2,section2:312:191
section2,spatial_cluster,1769,section2,section2:216:727
section2,spatial_cluster,1770,section2,section2:455:522
section2,spatial_cluster,1771,section2,section2:698:599
section2,spatial_cluster,1772,section2,section2:367:489
section2,spatial_cluster,1773,section2,section2:400:399
section2,spatial_cluster,1774,section2,section2:300:69
section2,spatial_cluster,1775,section2,section2:70:296
section2,spatial_cluster,1776,section2,section2:104:344
section2,spatial_cluster,1777,section2,section2:222:100
section2,spatial_cluster,1778,section2,section2:792:294
section2,spatial_cluster,1779,section2,section2:307:26
section2,spatial_cluster,1780,section2,section2:445:10
section2,spatial_cluster,1781,section2,section2:807:255
section2,spatial_cluster,1782,section2,section2:748:555
section2,spatial_cluster,1783,section2,section2:117:767
section2,spatial_cluster,1784,section2,section2:833:197
section2,spatial_cluster,1785,section2,section2:36:146
section2,spatial_cluster,1786,section2,section2:599:476
section2,spatial_cluster,1787,section2,section2:335:765
section2,spatial_cluster,1788,section2,section2:110:332
section2,spatial_cluster,1789,section2,section2:768:168
section2,spatial_cluster,1790,section2,section2:301:675
section2,spatial_cluster,1791,section2,section2:401:187
section2,spatial_cluster,1792,section2,section2:420:290
section2,spatial_cluster,1793,section2,section2:622:306
section2,spatial_cluster,1794,section2,section2:737:221
section2,spatial_cluster,1795,section2,section2:153:251
section2,spatial_cluster,1796,section2,section2:709:37
section2,spatial_cluster,1797,section2,section2:440:123
section2,spatial_cluster,1798,section2,section2:705:150
section2,spatial_cluster,1799,section2,section2:318:560
section2,spatial_cluster,1800,section2,section2:600:356
section2,spatial_cluster,1801,section2,section2:479:316
section2,spatial_cluster,1802,section2,section2:757:550
section2,spatial_cluster,1803,section2,section2:469:623
section2,spatial_cluster,1804,section2,section2:485:620
section2,spatial_cluster,1805,section2,section2:811:558
section2,spatial_cluster,1806,section2,section2:659:77
section2,spatial_cluster,1807,section2,section2:512:187
section2,spatial_cluster,1808,section2,section2:233:120
section2,spatial_cluster,1809,section2,section2:293:405
section2,spatial_cluster,1810,section2,section2:315:632
section2,spatial_cluster,1811,section2,section2:140:192
section2,spatial_cluster,1812,section2,section2:45:779
section2,spatial_cluster,1813,section2,section2:310:445
section2,spatial_cluster,1814,section2,section2:554:806
section2,spatial_cluster,1815,section2,section2:625:715
section2,spatial_cluster,1816,section2,section2:102:726
section2,spatial_cluster,1817,section2,section2:79:188
section2,spatial_cluster,1818,section2,section2:385:577
section2,spatial_cluster,1819,section2,section2:87:123
section2,spatial_cluster,1820,section2,section2:713:176
section2,spatial_cluster,1821,section2,section2:545:123
section2,spatial_cluster,1822,section2,section2:505:606
section2,spatial_cluster,1823,section2,section2:255:47
section2,spatial_cluster,1824,section2,section2:614:38
section2,spatial_cluster,1825,section2,section2:106:427
section2,spatial_cluster,1826,section2,section2:191:677
section2,spatial_cluster,1827,section2,section2:656:143
section2,spatial_cluster,1828,section2,section2:509:823
section2,spatial_cluster,1829,section2,section2:807:180
section2,spatial_cluster,1830,section2,section2:26:789
section2,spatial_cluster,1831,section2,section2:319:710
section2,spatial_cluster,1832,section2,section2:422:784
section2,spatial_cluster,1833,section2,section2:514:16
section2,spatial_cluster,1834,section2,section2:225:22
section2,spatial_cluster,1835,section2,section2:658:446
section2,spatial_cluster,1836,section2,section2:709:243
section2,spatial_cluster,1837,section2,section2:160:463
section2,spatial_cluster,1838,section2,section2:659:75
section2,spatial_cluster,1839,section2,section2:596:347
section2,spatial_cluster,1840,section2,section2:423:677
section2,spatial_cluster,1841,section2,section2:360:541
section2,spatial_cluster,1842,section2,section2:316:341
section2,spatial_cluster,1843,section2,section2:801:307
section2,spatial_cluster,1844,section2,section2:80:431
section2,spatial_cluster,1845,section2,section2:208:490
section2,spatial_cluster,1846,section2,section2:73:293
section2,spatial_cluster,1847,section2,section2:305:442
section2,spatial_cluster,1848,section2,section2:635:569
section2,spatial_cluster,1849,section2,section2:182:184
section2,spatial_cluster,1850,section2,section2:440:369
section2,spatial_cluster,1851,section2,section2:745:520
section2,spatial_cluster,1852,section2,section2:445:472
section2,spatial_cluster,1853,section2,section2:413:200
section2,spatial_cluster,1854,section2,section2:349:523
section2,spatial_cluster,1855,section2,section2:777:566
section2,spatial_cluster,1856,section2,section2:554:642
section2,spatial_cluster,1857,section2,section2:575:355
section2,spatial_cluster,1858,section2,section2:699:97
section2,spatial_cluster,1859,section2,section2:316:715
section2,spatial_cluster,1860,section2,section2:483:385
section2,spatial_cluster,1861,section2,section2:643:468
section2,spatial_cluster,1862,section2,section2:424:448
section2,spatial_cluster,1863,section2,section2:360:477
section2,spatial_cluster,1864,section2,section2:239:608
section2,spatial_cluster,1865,section2,section2:338:758
section2,spatial_cluster,1866,section2,section2:445:389
section2,spatial_cluster,1867,section2,section2:188:519
section2,spatial_cluster,1868,section2,section2:14:511
section2,spatial_cluster,1869,section2,section2:546:378
section2,spatial_cluster,1870,section2,section2:589:108
section2,spatial_cluster,1871,section2,section2:412:165
section2,spatial_cluster,1872,section2,section2:662:512
section2,spatial_cluster,1873,section2,section2:707:639
section2,spatial_cluster,1874,section2,section2:390:515
section2,spatial_cluster,1875,section2,section2:295:260
section2,spatial_cluster,1876,section2,section2:319:439
section2,spatial_cluster,1877,section2,section2:519:384
section2,spatial_cluster,1878,section2,section2:813:94
section2,spatial_cluster,1879,section2,section2:315:504
section2,spatial_cluster,1880,section2,section2:603:551
section2,spatial_cluster,1881,section2,section2:265:473
section2,spatial_cluster,1882,section2,section2:39:699
section2,spatial_cluster,1883,section2,section2:119:732
section2,spatial_cluster,1884,section2,section2:700:3
section2,spatial_cluster,1885,section2,section2:556:28
section2,spatial_cluster,1886,section2,section2:260:271
section2,spatial_cluster,1887,section2,section2:405:319
section2,spatial_cluster,1888,section2,section2:556:527
section2,spatial_cluster,1889,section2,section2:820:474
section2,spatial_cluster,1890,section2,section2:562:427
section2,spatial_cluster,1891,section2,section2:522:440
section2,spatial_cluster,1892,section2,section2:392:352
section2,spatial_cluster,1893,section2,section2:335:117
section2,spatial_cluster,1894,section2,section2:112:326
section2,spatial_cluster,1895,section2,section2:435:617
section2,spatial_cluster,1896,section2,section2:645:691
section2,spatial_cluster,1897,section2,section2:674:239
section2,spatial_cluster,1898,section2,section2:146:374
section2,spatial_cluster,1899,section2,section2:343:304
section2,spatial_cluster,1900,section2,section2:491:648
section2,spatial_cluster,1901,section2,section2:519:501
section2,spatial_cluster,1902,section2,section2:494:101
section2,spatial_cluster,1903,section2,section2:510:349
section2,spatial_cluster,1904,section2,section2:619:249
section2,spatial_cluster,1905,section2,section2:325:573
section2,spatial_cluster,1906,section2,section2:322:71
section2,spatial_cluster,1907,section2,section2:632:597
section2,spatial_cluster,1908,section2,section2:206:440
section2,spatial_cluster,1909,section2,section2:663:207
section2,spatial_cluster,1910,section2,section2:389:710
section2,spatial_cluster,1911,section2,section2:453:306
section2,spatial_cluster,1912,section2,section2:384:660
section2,spatial_cluster,1913,section2,section2:114:243
section2,spatial_cluster,1914,section2,section2:377:101
section2,spatial_cluster,1915,section2,section2:255:93
section2,spatial_cluster,1916,section2,section2:812:325
section2,spatial_cluster,1917,section2,section2:34:676
section2,spatial_cluster,1918,section2,section2:127:304
section2,spatial_cluster,1919,section2,section2:781:401
section2,spatial_cluster,1920,section2,section2:143:412
section2,spatial_cluster,1921,section2,section2:252:542
section2,spatial_cluster,1922,section2,section2:702:152
section2,spatial_cluster,1923,section2,section2:825:533
section2,spatial_cluster,1924,section2,section2:328:702
section2,spatial_cluster,1925,section2,section2:283:322
section2,spatial_cluster,1926,section2,section2:156:262
section2,spatial_cluster,1927,section2,section2:108:195
section2,spatial_cluster,1928,section2,section2:88:726
section2,spatial_cluster,1929,section2,section2:383:190
section2,spatial_cluster,1930,section2,section2:113:86
section2,spatial_cluster,1931,section2,section2:296:337
section2,spatial_cluster,1932,section2,section2:78:631
section2,spatial_cluster,1933,section2,section2:322:31
section2,spatial_cluster,1934,section2,section2:611:6
section2,spatial_cluster,1935,section2,section2:782:127
section2,spatial_cluster,1936,section2,section2:781:342
section2,spatial_cluster,1937,section2,section2:692:69
section2,spatial_cluster,1938,section2,section2:557:696
section2,spatial_cluster,1939,section2,section2:141:553
section2,spatial_cluster,1940,section2,section2:644:653
section2,spatial_cluster,1941,section2,section2:370:786
section2,spatial_cluster,1942,section2,section2:286:400
section2,spatial_cluster,1943,section2,section2:186:375
section2,spatial_cluster,1944,section2,section2:318:420
section2,spatial_cluster,1945,section2,section2:399:541
section2,spatial_cluster,1946,section2,section2:640:568
section2,spatial_cluster,1947,section2,section2:743:35
section2,spatial_cluster,1948,section2,section2:452:679
section2,spatial_cluster,1949,section2,section2:757:445
section2,spatial_cluster,1950,section2,section2:153:591
section2,spatial_cluster,1951,section2,section2:177:657
section2,spatial_cluster,1952,section2,section2:620:71
section2,spatial_cluster,1953,section2,section2:369:55
section2,spatial_cluster,1954,section2,section2:406:297
section2,spatial_cluster,1955,section2,section2:565:426
section2,spatial_cluster,1956,section2,section2:651:567
section2,spatial_cluster,1957,section2,section2:615:220
section2,spatial_cluster,1958,section2,section2:144:409
section2,spatial_cluster,1959,section2,section2:203:17
section2,spatial_cluster,1960,section2,section2:582:660
section2,spatial_cluster,1961,section2,section2:275:143
section2,spatial_cluster,1962,section2,section2:43:732
section2,spatial_cluster,1963,section2,section2:607:630
section2,spatial_cluster,1964,section2,section2:313:323
section2,spatial_cluster,1965,section2,section2:662:548
section2,spatial_cluster,1966,section2,section2:293:794
section2,spatial_cluster,1967,section2,section2:373:736
section2,spatial_cluster,1968,section2,section2:521:303
section2,spatial_cluster,1969,section2,section2:38:301
section2,spatial_cluster,1970,section2,section2:289:221
section2,spatial_cluster,1971,section2,section2:827:266
section2,spatial_cluster,1972,section2,section2:649:649
section2,spatial_cluster,1973,section2,section2:813:453
section2,spatial_cluster,1974,section2,section2:726:84
section2,spatial_cluster,1975,section2,section2:690:220
section2,spatial_cluster,1976,section2,section2:33:610
section2,spatial_cluster,1977,section2,section2:328:190
section2,spatial_cluster,1978,section2,section2:520:790
section2,spatial_cluster,1979,section2,section2:61:735
section2,spatial_cluster,1980,section2,section2:462:369
section2,spatial_cluster,1981,section2,section2:217:347
section2,spatial_cluster,1982,section2,section2:399:428
section2,spatial_cluster,1983,section2,section2:68:802
section2,spatial_cluster,1984,section2,section2:556:80
section2,spatial_cluster,1985,section2,section2:329:587
section2,spatial_cluster,1986,section2,section2:737:32
section2,spatial_cluster,1987,section2,section2:51:618
section2,spatial_cluster,1988,section2,section2:468:834
section2,spatial_cluster,1989,section2,section2:397:271
section2,spatial_cluster,1990,section2,section2:529:718
section2,spatial_cluster,1991,section2,section2:76:497
section2,spatial_cluster,1992,section2,section2:470:813
section2,spatial_cluster,1993,section2,section2:464:492
section2,spatial_cluster,1994,section2,section2:44:37
section2,spatial_cluster,1995,section2,section2:353:697
section2,spatial_cluster,1996,section2,section2:322:486
section2,spatial_cluster,1997,section2,section2:149:657
section2,spatial_cluster,1998,section2,section2:215:477
section2,spatial_cluster,1999,section2,section2:411:139
section2,spatial_cluster,2000,section2,section2:149:206
section2,spatial_cluster,2001,section2,section2:683:642
section2,spatial_cluster,2002,section2,section2:553:573
section2,spatial_cluster,2003,section2,section2:412:580
section2,spatial_cluster,2004,section2,section2:726:522
section2,spatial_cluster,2005,section2,section2:140:38
section2,spatial_cluster,2006,section2,section2:34:505
section2,spatial_cluster,2007,section2,section2:521:476
section2,spatial_cluster,2008,section2,section2:434:741
section2,spatial_cluster,2009,section2,section2:268:205
section2,spatial_cluster,2010,section2,section2:804:412
section2,spatial_cluster,2011,section2,section2:536:657
section2,spatial_cluster,2012,section2,section2:829:536
section2,spatial_cluster,2013,section2,section2:134:519
section2,spatial_cluster,2014,section2,section2:744:596
section2,spatial_cluster,2015,section2,section2:61:384
section2,spatial_cluster,2016,section2,section2:619:643
section2,spatial_cluster,2017,section2,section2:432:645
section2,spatial_cluster,2018,section2,section2:651:133
section2,spatial_cluster,2019,section2,section2:74:201
section2,spatial_cluster,2020,section2,section2:492:331
section2,spatial_cluster,2021,section2,section2:244:16
section2,spatial_cluster,2022,section2,section2:561:570
section2,spatial_cluster,2023,section2,section2:427:376
section2,spatial_cluster,2024,section2,section2:743:189
section2,spatial_cluster,2025,section2,section2:385:670
section2,spatial_cluster,2026,section2,section2:742:98
section2,spatial_cluster,2027,section2,section2:12:264
section2,spatial_cluster,2028,section2,section2:568:399
section2,spatial_cluster,2029,section2,section2:514:707
section2,spatial_cluster,2030,section2,section2:56:161
section2,spatial_cluster,2031,section2,section2:682:340
section2,spatial_cluster,2032,section2,section2:809:225
section2,spatial_cluster,2033,section2,section2:535:174
section2,spatial_cluster,2034,section2,section2:284:148
section2,spatial_cluster,2035,section2,section2:132:503
section2,spatial_cluster,2036,section2,section2:813:483
section2,spatial_cluster,2037,section2,section2:498:462
section2,spatial_cluster,2038,section2,section2:477:186
section2,spatial_cluster,2039,section2,section2:521:362
section2,spatial_cluster,2040,section2,section2:36:556
section2,spatial_cluster,2041,section2,section2:47:608
section2,spatial_cluster,2042,section2,section2:215:396
section2,spatial_cluster,2043,section2,section2:339:734
section2,spatial_cluster,2044,section2,section2:156:97
section2,spatial_cluster,2045,section2,section2:156:40
section2,spatial_cluster,2046,section2,section2:448:401
section2,spatial_cluster,2047,section2,section2:290:420
section2,spatial_cluster,2048,section2,section2:588:476
section2,spatial_cluster,2049,section2,section2:323:572
section2,spatial_cluster,2050,section2,section2:596:433
section2,spatial_cluster,2051,section2,section2:249:499
section2,spatial_cluster,2052,section2,section2:635:75
section2,spatial_cluster,2053,section2,section2:780:544
section2,spatial_cluster,2054,section2,section2:299:751
section2,spatial_cluster,2055,section2,section2:23:613
section2,spatial_cluster,2056,section2,section2:186:235
section2,spatial_cluster,2057,section2,section2:451:825
section2,spatial_cluster,2058,section2,section2:448:301
section2,spatial_cluster,2059,section2,section2:556:781
section2,spatial_cluster,2060,section2,section2:302:525
section2,spatial_cluster,2061,section2,section2:306:163
section2,spatial_cluster,2062,section2,section2:150:565
section2,spatial_cluster,2063,section2,section2:549:796
section2,spatial_cluster,2064,section2,section2:272:68
section2,spatial_cluster,2065,section2,section2:198:380
section2,spatial_cluster,2066,section2,section2:769:512
section2,spatial_cluster,2067,section2,section2:554:469
section2,spatial_cluster,2068,section2,section2:306:51
section2,spatial_cluster,2069,section2,section2:645:411
section2,spatial_cluster,2070,section2,section2:565:421
section2,spatial_cluster,2071,section2,section2:580:287
section2,spatial_cluster,2072,section2,section2:374:561
section2,spatial_cluster,2073,section2,section2:132:45
section2,spatial_cluster,2074,section2,section2:615:394
section2,spatial_cluster,2075,section2,section2:357:35
section2,spatial_cluster,2076,section2,section2:44:705
section2,spatial_cluster,2077,section2,section2:278:479
section2,spatial_cluster,2078,section2,section2:167:646
section2,spatial_cluster,2079,section2,section2:796:496
section2,spatial_cluster,2080,section2,section2:610:12
section2,spatial_cluster,2081,section2,section2:652:623
section2,spatial_cluster,2082,section2,section2:422:805
section2,spatial_cluster,2083,section2,section2:450:283
section2,spatial_cluster,2084,section2,section2:225:27
section2,spatial_cluster,2085,section2,section2:566:399
section2,spatial_cluster,2086,section2,section2:343:379
section2,spatial_cluster,2087,section2,section2:52:397
section2,spatial_cluster,2088,section2,section2:577:762
section2,spatial_cluster,2089,section2,section2:688:628
section2,spatial_cluster,2090,section2,section2:113:422
section2,spatial_cluster,2091,section2,section2:568:627
section2,spatial_cluster,2092,section2,section2:57:423
section2,spatial_cluster,2093,section2,section2:195:515
section2,spatial_cluster,2094,section2,section2:659:558
section2,spatial_cluster,2095,section2,section2:319:46
section2,spatial_cluster,2096,section2,section2:684:176
section2,spatial_cluster,2097,section2,section2:41:227
section2,spatial_cluster,2098,section2,section2:136:431
section2,spatial_cluster,2099,section2,section2:226:173
section2,spatial_cluster,2100,section2,section2:118:1
section2,spatial_cluster,2101,section2,section2:278:510
section2,spatial_cluster,2102,section2,section2:697:572
section2,spatial_cluster,2103,section2,section2:474:786
section2,spatial_cluster,2104,section2,section2:269:679
section2,spatial_cluster,2105,section2,section2:297:672
section2,spatial_cluster,2106,section2,section2:175:692
section2,spatial_cluster,2107,section2,section2:747:564
section2,spatial_cluster,2108,section2,section2:225:87
section2,spatial_cluster,2109,section2,section2:463:324
section2,spatial_cluster,2110,section2,section2:426:586
section2,spatial_cluster,2111,section2,section2:160:353
section2,spatial_cluster,2112,section2,section2:662:575
section2,spatial_cluster,2113,section2,section2:249:822
section2,spatial_cluster,2114,section2,section2:407:372
section2,spatial_cluster,2115,section2,section2:267:652
section2,spatial_cluster,2116,section2,section2:624:147
section2,spatial_cluster,2117,section2,section2:507:760
section2,spatial_cluster,2118,section2,section2:229:780
section2,spatial_cluster,2119,section2,section2:776:269
section2,spatial_cluster,2120,section2,section2:37:453
section2,spatial_cluster,2121,section2,section2:406:830
section2,spatial_cluster,2122,section2,section2:459:328
section2,spatial_cluster,2123,section2,section2:190:220
section2,spatial_cluster,2124,section2,section2:335:78
section2,spatial_cluster,2125,section2,section2:506:162
section2,spatial_cluster,2126,section2,section2:342:326
section2,spatial_cluster,2127,section2,section2:765:581
section2,spatial_cluster,2128,section2,section2:687:174
section2,spatial_cluster,2129,section2,section2:411:781
section2,spatial_cluster,2130,section2,section2:451:178
section2,spatial_cluster,2131,section2,section2:479:412
section2,spatial_cluster,2132,section2,section2:77:102
section2,spatial_cluster,2133,section2,section2:380:669
section2,spatial_cluster,2134,section2,section2:171:687
section2,spatial_cluster,2135,section2,section2:746:128
section2,spatial_cluster,2136,section2,section2:72:453
section2,spatial_cluster,2137,section2,section2:169:560
section2,spatial_cluster,2138,section2,section2:554:720
section2,spatial_cluster,2139,section2,section2:81:292
section2,spatial_cluster,2140,section2,section2:708:546
section2,spatial_cluster,2141,section2,section2:746:205
section2,spatial_cluster,2142,section2,section2:639:575
section2,spatial_cluster,2143,section2,section2:155:26
section2,spatial_cluster,2144,section2,section2:816:232
section2,spatial_cluster,2145,section2,section2:341:70
section2,spatial_cluster,2146,section2,section2:549:206
section2,spatial_cluster,2147,section2,section2:410:23
section2,spatial_cluster,2148,section2,section2:178:556
section2,spatial_cluster,2149,section2,section2:547:780
section2,spatial_cluster,2150,section2,section2:563:347
section2,spatial_cluster,2151,section2,section2:88:781
section2,spatial_cluster,2152,section2,section2:7:783
section2,spatial_cluster,2153,section2,section2:178:238
section2,spatial_cluster,2154,section2,section2:579:426
section2,spatial_cluster,2155,section2,section2:38:705
section2,spatial_cluster,2156,section2,section2:257:407
section2,spatial_cluster,2157,section2,section2:524:709
section2,spatial_cluster,2158,section2,section2:49:702
section2,spatial_cluster,2159,section2,section2:592:690
section2,spatial_cluster,2160,section2,section2:22:381
section2,spatial_cluster,2161,section2,section2:785:588
section2,spatial_cluster,2162,section2,section2:597:380
section2,spatial_cluster,2163,section2,section2:594:253
section2,spatial_cluster,2164,section2,section2:442:213
section2,spatial_cluster,2165,section2,section2:236:206
section2,spatial_cluster,2166,section2,section2:96:40
section2,spatial_cluster,2167,section2,section2:12:355
section2,spatial_cluster,2168,section2,section2:727:564
section2,spatial_cluster,2169,section2,section2:709:523
section2,spatial_cluster,2170,section2,section2:377:525
section2,spatial_cluster,2171,section2,section2:164:267
section2,spatial_cluster,2172,section2,section2:265:678
section2,spatial_cluster,2173,section2,section2:369:542
section2,spatial_cluster,2174,section2,section2:663:434
section2,spatial_cluster,2175,section2,section2:49:509
section2,spatial_cluster,2176,section2,section2:435:256
section2,spatial_cluster,2177,section2,section2:355:360
section2,spatial_cluster,2178,section2,section2:344:659
section2,spatial_cluster,2179,section2,section2:173:36
section2,spatial_cluster,2180,section2,section2:160:641
section2,spatial_cluster,2181,section2,section2:469:171
section2,spatial_cluster,2182,section2,section2:151:744
section2,spatial_cluster,2183,section2,section2:735:51
section2,spatial_cluster,2184,section2,section2:299:350
section2,spatial_cluster,2185,section2,section2:700:234
section2,spatial_cluster,2186,section2,section2:531:796
section2,spatial_cluster,2187,section2,section2:163:245
section2,spatial_cluster,2188,section2,section2:141:39
section2,spatial_cluster,2189,section2,section2:223:424
section2,spatial_cluster,2190,section2,section2:483:174
section2,spatial_cluster,2191,section2,section2:273:698
section2,spatial_cluster,2192,section2,section2:577:269
section2,spatial_cluster,2193,section2,section2:586:744
section2,spatial_cluster,2194,section2,section2:671:233
section2,spatial_cluster,2195,section2,section2:800:529
section2,spatial_cluster,2196,section2,section2:240:430
section2,spatial_cluster,2197,section2,section2:462:644
section2,spatial_cluster,2198,section2,section2:76:406
section2,spatial_cluster,2199,section2,section2:279:496
section2,spatial_cluster,2200,section2,section2:837:444
section2,spatial_cluster,2201,section2,section2:352:79
section2,spatial_cluster,2202,section2,section2:491:404
section2,spatial_cluster,2203,section2,section2:500:680
section2,spatial_cluster,2204,section2,section2:5:488
section2,spatial_cluster,2205,section2,section2:239:220
section2,spatial_cluster,2206,section2,section2:409:71
section2,spatial_cluster,2207,section2,section2:728:219
section2,spatial_cluster,2208,section2,section2:480:538
section2,spatial_cluster,2209,section2,section2:49:431
section2,spatial_cluster,2210,section2,section2:211:664
section2,spatial_cluster,2211,section2,section2:619:715
section2,spatial_cluster,2212,section2,section2:634:37
section2,spatial_cluster,2213,section2,section2:184:767
section2,spatial_cluster,2214,section2,section2:687:646
section2,spatial_cluster,2215,section2,section2:361:542
section2,spatial_cluster,2216,section2,section2:619:359
section2,spatial_cluster,2217,section2,section2:608:673
section2,spatial_cluster,2218,section2,section2:262:528
section2,spatial_cluster,2219,section2,section2:186:694
section2,spatial_cluster,2220,section2,section2:569:783
section2,spatial_cluster,2221,section2,section2:8:624
section2,spatial_cluster,2222,section2,section2:266:288
section2,spatial_cluster,2223,section2,section2:154:419
section2,spatial_cluster,2224,section2,section2:375:459
section2,spatial_cluster,2225,section2,section2:457:439
section2,spatial_cluster,2226,section2,section2:761:196
section2,spatial_cluster,2227,section2,section2:268:814
section2,spatial_cluster,2228,section2,section2:38:639
section2,spatial_cluster,2229,section2,section2:167:574
section2,spatial_cluster,2230,section2,section2:450:728
section2,spatial_cluster,2231,section2,section2:193:159
section2,spatial_cluster,2232,section2,section2:194:208
section2,spatial_cluster,2233,section2,section2:618:437
section2,spatial_cluster,2234,section2,section2:119:334
section2,spatial_cluster,2235,section2,section2:278:121
section2,spatial_cluster,2236,section2,section2:288:61
section2,spatial_cluster,2237,section2,section2:504:754
section2,spatial_cluster,2238,section2,section2:135:695
